customerID,firstName,lastName,credit_card_number,orderId,purchaseDate,shipDate,shipMode,productID,department,category,productName,quantity,price,shippingCost,discount,sales,profit,distrCenterId,shippingZipCode,homeZipCode,transactionStatus,city,region,state,country,segment,orderPriority,Order_Returned,Order_Delayed_Delivery,Likes_Product,rating,reviewID,friends,Shared_with
580-23-3333,Aida,Pfeffer,xxxx-xxxx-xxxx-9280,c8fbc420-4c57-47b1-a189-98ec6430a4e0,Sat Nov 28 14:59:50 CST 2020,Mon Nov 30 14:51:31 CST 2020,First Class,OFF-AP-2641-094,Office Supplies,Appliances,RFID Scanners,3,333.46,24.2,22.86,1001.72,130.2236,DistributionCenter_71,75301,75301,Approved,Dallas,West,TX,USA,Corporate,High,YES,NO,No,2,rc8fbc420-4c57-47b1-a189-98ec6430a4e0,200-92-4840,200-92-4840
662-07-9109,Lowell,Fritsch,xxxx-xxxx-xxxx-8815,1b6ff414-38e4-4180-9244-0c6cb41887aa,Sat Nov 28 14:52:40 CST 2020,Wed Dec 02 14:48:16 CST 2020,Second Class,GRO-PA-2284-477,Grocery,Pasta,Barilla Ready Pasta - Rotini Pasta - 8.5 Ounces,2,5.69,2.06,2.87,10.57,0.7399,DistributionCenter_32,2123,2123,Approved,Boston,West,MA,USA,Consumer,Critical,NO,NO,Yes,3,r1b6ff414-38e4-4180-9244-0c6cb41887aa,277-78-9848; 563-49-8790; 514-91-5035; 469-44-3892; 116-50-1408,277-78-9848; 563-49-8790; 514-91-5035; 469-44-3892
404-16-7802,Lupe,Bednar,xxxx-xxxx-xxxx-3973,82052409-fa08-46cd-9277-fe0d067a7f59,Sat Nov 28 14:48:53 CST 2020,Sun Nov 29 14:57:19 CST 2020,Same Day,FUR-FU-2302-522,Furniture,Furnishings,DuraMat Pile Carpeting,4,232.34,16.75,11.27,934.84,102.8324,DistributionCenter_13,10422,10422,Approved,New York,South,NY,USA,Corporate,low,NO,NO,,,,769-42-6133; 490-60-9853,769-42-6133; 490-60-9853
587-63-1043,Zachariah,Raynor,xxxx-xxxx-xxxx-0971,5028fd1c-caaf-4419-80b9-31553f0edcc6,Sat Nov 28 14:58:48 CST 2020,Tue Dec 01 14:49:13 CST 2020,Standard Class,OFF-AR-7023-448,Office Supplies,Art,Highlighter - Yellow Ink,3,9.18,1.78,1.95,27.37,2.1896,DistributionCenter_95,31145,31145,Approved,Atlanta,North,GA,USA,Corporate,medium,NO,NO,,,,194-77-5602; 733-13-1150; 621-60-8908,194-77-5602
376-03-3283,Brook,O'Kon,xxxx-xxxx-xxxx-3881,26919239-1a71-4d9f-ade9-d36e84bc0a09,Sat Nov 28 14:58:34 CST 2020,Wed Dec 02 15:01:58 CST 2020,Second Class,CLO-TS-0339-927,Clothing,TShirt,Carhartt Men's K87 Vest,3,23.97,4.53,3.33,73.11,5.1177,DistributionCenter_97,16111,16111,Approved,Atlantic,West,PA,USA,Home Office,medium,NO,NO,Yes,3,r26919239-1a71-4d9f-ade9-d36e84bc0a09,348-16-0793; 287-37-2825; 269-90-9775; 298-14-4474; 070-05-7862,348-16-0793; 287-37-2825; 269-90-9775; 298-14-4474; 070-05-7862
376-03-3283,Brook,O'Kon,xxxx-xxxx-xxxx-3881,1bd36c5c-2b3c-4ecd-b661-7eb71acc9263,Sat Nov 28 14:48:25 CST 2020,Wed Dec 02 14:58:58 CST 2020,Second Class,OFF-AR-6703-528,Office Supplies,Art,Brooke Multipurpose Staples,4,9.14,1.31,1.88,35.99,6.8381,DistributionCenter_43,90045,90045,Approved,Los Angeles,East,CA,USA,Consumer,medium,NO,NO,,,,276-14-5556; 351-19-5082; 628-04-0902; 083-51-4325; 630-05-3903,276-14-5556; 351-19-5082
180-22-5001,Gerda,Wiza,xxxx-xxxx-xxxx-3681,c8d2dda2-01e0-4872-8e8a-792c3e255738,Sat Nov 28 14:48:54 CST 2020,Tue Dec 01 14:58:52 CST 2020,Standard Class,CLO-TS-6673-834,Clothing,TShirt,Allen Solly Groomed T-Shirt,2,15.15,4.39,3.22,31.47,0.9441,DistributionCenter_60,33130,33130,Approved,Miami,West,FL,USA,Corporate,low,NO,YES,Yes,3,rc8d2dda2-01e0-4872-8e8a-792c3e255738,697-54-1053; 498-26-7748; 327-62-7269; 079-31-8415; 640-50-2330,697-54-1053; 498-26-7748
421-71-8561,Liliana,Murray,xxxx-xxxx-xxxx-7222,0d789e76-5bfc-490b-9bd4-047180b8f1f6,Sat Nov 28 15:01:07 CST 2020,Wed Dec 02 14:54:44 CST 2020,Second Class,CLO-TS-4071-358,Clothing,TShirt,Allen Solly Groomed T-Shirt,5,21.93,4.13,3.16,110.62,21.0178,DistributionCenter_40,90086,90086,Declined,Los Angeles,West,CA,USA,Home Office,High,NO,NO,,,,722-02-6591,722-02-6591
762-13-2991,Jadyn,Towne,xxxx-xxxx-xxxx-5975,5f0d52e2-b311-4f7b-b033-0291275820ae,Sat Nov 28 15:00:37 CST 2020,Tue Dec 01 14:51:58 CST 2020,Standard Class,GRO-PA-6091-675,Grocery,Pasta,Barilla Ready Pasta - Rotini Pasta - 8.5 Ounces,4,6.34,2.57,2.74,25.19,2.7709,DistributionCenter_38,90020,90020,Approved,Los Angeles,West,CA,USA,Corporate,low,NO,NO,Yes,3,r5f0d52e2-b311-4f7b-b033-0291275820ae,079-31-8415; 333-78-4744; 761-08-6252; 624-11-4904; 740-47-7782,079-31-8415; 333-78-4744
814-52-6797,Cynthia,Kulas,xxxx-xxxx-xxxx-5237,149178f1-13a6-4886-8a8c-c515977b0310,Sat Nov 28 15:01:22 CST 2020,Tue Dec 01 14:50:39 CST 2020,Standard Class,OFF-AP-5481-823,Office Supplies,Appliances,Onida LED 32 inch,3,307.79,25.33,24.08,924.62,36.9848,DistributionCenter_12,10138,10138,Approved,New York,West,NY,USA,Consumer,low,NO,NO,,,,168-92-6995; 632-87-9177,168-92-6995; 632-87-9177
081-52-6297,Leonardo,Goodwin,xxxx-xxxx-xxxx-1409,fe7839a8-2faf-41a5-ba1a-5cf289fab4e7,Sat Nov 28 14:58:52 CST 2020,Tue Dec 01 14:59:03 CST 2020,Standard Class,CLO-TS-0478-714,Clothing,TShirt,Jockey Pocket Red T-Shirt,2,22.68,4.78,3.5,46.64,8.3952,DistributionCenter_30,2128,2128,Approved,Boston,West,MA,USA,Corporate,medium,NO,NO,Yes,3,rfe7839a8-2faf-41a5-ba1a-5cf289fab4e7,365-03-6112; 556-57-5954; 739-66-9595; 646-60-6216,365-03-6112; 556-57-5954
708-07-3304,Brooks,Tremblay,xxxx-xxxx-xxxx-9731,3e9e5b23-c3e1-4af9-8cf6-617c3c00cb74,Sat Nov 28 14:51:00 CST 2020,Mon Nov 30 14:51:38 CST 2020,First Class,OFF-AR-2788-011,Office Supplies,Art,Watercolor Pencils,1,6.46,1.56,1.2,6.82,1.2958,DistributionCenter_24,10028,10028,Approved,New York,North,NY,USA,Home Office,low,NO,NO,Yes,3,r3e9e5b23-c3e1-4af9-8cf6-617c3c00cb74,544-24-2428; 068-48-7964; 186-92-3095; 769-42-6133,544-24-2428; 068-48-7964; 186-92-3095
276-14-5556,Jazmyne,Waters,xxxx-xxxx-xxxx-0301,1ce2cf27-4c85-4bcc-8e78-9d3d51424cbd,Sat Nov 28 15:00:40 CST 2020,Sun Nov 29 14:51:58 CST 2020,Same Day,OFF-AR-8483-142,Office Supplies,Art,Office Calendar Maps,4,6.68,1.64,1.69,26.67,1.0668,DistributionCenter_40,90005,90005,Approved,Los Angeles,North,CA,USA,Home Office,Critical,NO,NO,,,,605-61-1141; 400-34-9053; 510-08-5239; 147-41-4584; 517-79-6369,605-61-1141; 400-34-9053; 510-08-5239; 147-41-4584
836-83-6691,Kasandra,Koepp,xxxx-xxxx-xxxx-4775,ad29f014-6ad1-4b21-b881-2b11fe1405cf,Sat Nov 28 14:59:45 CST 2020,Tue Dec 01 14:55:56 CST 2020,Standard Class,FUR-TA-5361-247,Furniture,Tables,Brite Conference Table - Assembled,2,209.66,12.96,12.65,419.63,50.3556,DistributionCenter_12,10268,10268,Approved,New York,South,NY,USA,Consumer,low,NO,NO,No,2,rad29f014-6ad1-4b21-b881-2b11fe1405cf,706-44-6749; 176-92-8439; 316-26-7477,706-44-6749; 176-92-8439
662-07-9109,Lowell,Fritsch,xxxx-xxxx-xxxx-8815,85a65347-5cd9-4d5d-877e-4c22bd3e44f5,Sat Nov 28 14:51:50 CST 2020,Wed Dec 02 14:52:26 CST 2020,Second Class,GRO-PA-2527-670,Grocery,Pasta,Barilla Ready Pasta - Rotini Pasta - 8.5 Ounces,1,6.09,2.64,2.76,5.97,0.7164,DistributionCenter_26,10277,10277,Approved,New York,West,NY,USA,Home Office,medium,NO,NO,,,,066-04-1110; 090-70-3037,066-04-1110; 090-70-3037
730-37-3003,Chyna,Yundt,xxxx-xxxx-xxxx-3185,ecdab9b4-d26e-4213-ae15-4f2b1cd8ebaf,Sat Nov 28 14:51:18 CST 2020,Tue Dec 01 14:52:29 CST 2020,Standard Class,GRO-PA-1286-555,Grocery,Pasta,BBQ Red Pasta - Pasta - 10 Ounces,4,6.33,2.3,2.91,24.71,3.7065,DistributionCenter_89,30327,30327,Approved,Atlanta,West,GA,USA,Corporate,medium,NO,NO,,,,563-49-8790; 851-44-0490; 745-01-1184; 014-45-8763; 167-88-5365,563-49-8790; 851-44-0490; 745-01-1184
493-03-6611,Natalia,Wintheiser,xxxx-xxxx-xxxx-7339,6e6f5a57-0c6c-4340-b221-db84b9d40ef9,Sat Nov 28 15:00:42 CST 2020,Mon Nov 30 14:49:57 CST 2020,First Class,FUR-BO-1947-314,Furniture,Bookcases,Ikea Classic Bookcase - Mobile,4,131.81,12.17,10.52,528.89,68.7557,DistributionCenter_88,30354,30354,Approved,Atlanta,South,GA,USA,Consumer,medium,NO,NO,No,1,r6e6f5a57-0c6c-4340-b221-db84b9d40ef9,249-77-4771; 343-52-5237; 091-46-2231; 505-05-4783,249-77-4771
426-95-7073,Tyra,Mayer,xxxx-xxxx-xxxx-3403,a005a4d0-78c7-474c-902b-a562760d44a9,Sat Nov 28 14:59:50 CST 2020,Sun Nov 29 14:57:09 CST 2020,Same Day,FUR-FU-7965-734,Furniture,Furnishings,Granite Flooring Mat,3,242.7,19.29,11.35,736.04,29.4416,DistributionCenter_19,10280,10280,Approved,New York,South,NY,USA,Home Office,High,NO,NO,No,2,ra005a4d0-78c7-474c-902b-a562760d44a9,072-60-4204; 287-37-2825; 491-73-7123; 796-04-9260; 807-53-5002,072-60-4204; 287-37-2825; 491-73-7123; 796-04-9260
570-49-7855,Madeline,Block,xxxx-xxxx-xxxx-0790,c1abee83-413c-423c-80cd-171a50c252e0,Sat Nov 28 14:47:55 CST 2020,Mon Nov 30 14:51:19 CST 2020,First Class,OFF-BI-1697-410,Office Supplies,Binders,ACCOHIDE Binder - Blue - 1,3,12.94,2.11,1.46,39.47,3.1576,DistributionCenter_19,10196,10196,Declined,New York,South,NY,USA,Consumer,Critical,NO,NO,,,,333-78-4744; 287-37-2825,333-78-4744
587-63-1043,Zachariah,Raynor,xxxx-xxxx-xxxx-0971,e85b3629-2d88-423b-affe-2869df453bf4,Sat Nov 28 14:50:14 CST 2020,Wed Dec 02 14:57:20 CST 2020,Second Class,GRO-PA-0852-415,Grocery,Pasta,Ranch Style Multigrain Pasta,5,6.81,2.89,2.74,34.2,4.446,DistributionCenter_86,37228,37228,Approved,Nashville,South,TN,USA,Home Office,Critical,NO,NO,,,,147-41-4584; 615-86-2034; 360-21-9673; 794-98-5367,147-41-4584; 615-86-2034
413-83-5290,Carmela,Wilkinson,xxxx-xxxx-xxxx-7798,c97bcdf2-dd7d-4886-9e82-0035bf760830,Sat Nov 28 14:58:30 CST 2020,Tue Dec 01 14:53:34 CST 2020,Standard Class,FUR-FU-3762-602,Furniture,Furnishings,Granite Flooring Mat,3,233.31,18.83,10.9,707.86,42.4716,DistributionCenter_33,2241,2241,Approved,Boston,East,MA,USA,Corporate,medium,NO,NO,,,,589-93-0268; 509-54-7639; 260-14-4072,589-93-0268; 509-54-7639
212-28-6576,Donavon,Wuckert,xxxx-xxxx-xxxx-6945,15a12f89-fb32-4449-a196-92f152ee60de,Sat Nov 28 14:54:47 CST 2020,Tue Dec 01 14:58:13 CST 2020,Standard Class,GRO-PA-3875-005,Grocery,Pasta,Sweet & Sour Savory Pasta,5,6.31,2.49,2.12,31.92,2.8728,DistributionCenter_7,60619,60619,Approved,Chicago,South,IL,USA,Home Office,low,NO,NO,Yes,3,r15a12f89-fb32-4449-a196-92f152ee60de,584-79-2654; 898-20-5237,584-79-2654; 898-20-5237
689-14-9318,Ashly,Zieme,xxxx-xxxx-xxxx-1612,757383b9-4d85-476c-9fb5-c6deafa09eac,Sat Nov 28 14:54:29 CST 2020,Wed Dec 02 15:00:31 CST 2020,Second Class,GRO-PA-5440-646,Grocery,Pasta,Honey Mustard Multigrain Pasta,4,6.81,2.99,2.37,27.86,0.2786,DistributionCenter_41,90079,90079,Approved,Los Angeles,West,CA,USA,Home Office,Critical,NO,NO,Yes,3,r757383b9-4d85-476c-9fb5-c6deafa09eac,261-78-5181; 176-92-8439,261-78-5181
734-37-3958,Edd,Balistreri,xxxx-xxxx-xxxx-5008,51e423e2-8289-48a2-9a61-2b5affcc118f,Sat Nov 28 14:49:48 CST 2020,Sun Nov 29 14:47:33 CST 2020,Same Day,FUR-BO-4352-366,Furniture,Bookcases,Safco Classic Bookcase - Pine,4,166.84,12.42,10.94,668.84,46.8188,DistributionCenter_19,10274,10274,Approved,New York,South,NY,USA,Home Office,Critical,NO,NO,No,1,r51e423e2-8289-48a2-9a61-2b5affcc118f,376-03-3283; 444-31-0030; 564-29-8031,376-03-3283; 444-31-0030; 564-29-8031
046-16-9115,Jakob,Spinka,xxxx-xxxx-xxxx-8628,f405fab9-cc95-422d-a2e4-0080f756d920,Sat Nov 28 14:47:37 CST 2020,Mon Nov 30 14:56:05 CST 2020,First Class,GRO-BE-2629-064,Grocery,Beans,BBQ STYLE Red Label Black Beans,4,4.26,2.73,1.41,18.36,2.3868,DistributionCenter_81,37205,37205,Approved,Nashville,North,TN,USA,Consumer,low,NO,NO,,,,384-36-6372; 584-79-2654; 710-28-0006; 042-73-7751; 232-27-5658,384-36-6372; 584-79-2654
794-58-2522,Athena,Zemlak,xxxx-xxxx-xxxx-7774,170d7427-25fd-4e27-bceb-300f9f7040d3,Sat Nov 28 14:57:23 CST 2020,Tue Dec 01 14:50:31 CST 2020,Standard Class,FUR-FU-6459-457,Furniture,Furnishings,Howard Round Wall Clock,5,255.76,18.75,11.37,1286.18,51.4472,DistributionCenter_3,60679,60679,Approved,Chicago,South,IL,USA,Corporate,High,NO,NO,,,,892-76-0017; 740-59-6161; 893-70-0632; 646-60-6216; 498-26-7748,892-76-0017
836-59-4954,Rico,Wunsch,xxxx-xxxx-xxxx-1991,32862344-e143-413c-88ff-41edeb303fec,Sat Nov 28 14:47:39 CST 2020,Wed Dec 02 14:57:30 CST 2020,Second Class,ELE-PH-9769-645,Electronics,Phones,Oppo F1 Series,4,769.4,10.54,11.28,3076.86,184.6116,DistributionCenter_77,75227,75227,Approved,Dallas,East,TX,USA,Consumer,medium,NO,NO,Yes,3,r32862344-e143-413c-88ff-41edeb303fec,415-30-9564; 355-67-9564; 125-20-0444,415-30-9564; 355-67-9564
415-30-9564,Eusebio,Walker,xxxx-xxxx-xxxx-9153,ff2d98fb-8f45-4ba1-81a4-f9e9e9529c35,Sat Nov 28 14:56:06 CST 2020,Sun Nov 29 14:49:42 CST 2020,Same Day,OFF-AR-5034-069,Office Supplies,Art,Pencils - Medium Soft,5,6.75,1.66,1.99,33.42,1.671,DistributionCenter_29,2293,2293,Approved,Boston,North,MA,USA,Consumer,Critical,NO,NO,Yes,3,rff2d98fb-8f45-4ba1-81a4-f9e9e9529c35,791-99-5051; 834-22-3351,791-99-5051
763-56-5925,Donato,Daugherty,xxxx-xxxx-xxxx-0009,a70c404a-8458-4a26-a79c-28613aa6b531,Sat Nov 28 14:51:29 CST 2020,Sun Nov 29 14:47:27 CST 2020,Same Day,FUR-BO-4577-044,Furniture,Bookcases,Wheelo Bookcase - Multipurpose,3,199.29,12.73,10.62,599.98,101.9966,DistributionCenter_42,90103,90103,Approved,Los Angeles,South,CA,USA,Corporate,medium,NO,NO,,,,298-14-4474; 748-72-3565; 230-49-6990,298-14-4474; 748-72-3565; 230-49-6990
763-56-5925,Donato,Daugherty,xxxx-xxxx-xxxx-0009,df64a347-1a40-40d0-908c-156889e596cb,Sat Nov 28 14:48:29 CST 2020,Tue Dec 01 14:50:02 CST 2020,Standard Class,OFF-AR-2068-986,Office Supplies,Art,Highlighter - Yellow Ink,3,6.32,1.57,1.26,19.27,0.1927,DistributionCenter_32,2120,2120,Approved,Boston,North,MA,USA,Home Office,High,NO,NO,,,,589-93-0268; 532-26-3767; 115-27-1155; 890-49-0209,589-93-0268; 532-26-3767
744-83-3847,Vickie,Sipes,xxxx-xxxx-xxxx-1803,330a83a0-9598-4836-ba61-5998dc7488cf,Sat Nov 28 14:58:49 CST 2020,Mon Nov 30 15:00:31 CST 2020,First Class,ELE-PH-8709-005,Electronics,Phones,Panasonic Cordless Phone,3,789.72,5.16,18.62,2355.7,235.57,DistributionCenter_92,30353,30353,Approved,Atlanta,East,GA,USA,Consumer,low,NO,NO,Yes,3,r330a83a0-9598-4836-ba61-5998dc7488cf,748-72-3565; 400-34-9053; 656-60-9881,748-72-3565; 400-34-9053
299-59-6831,Alisha,McLaughlin,xxxx-xxxx-xxxx-7065,4bfb852f-88c2-4221-8eae-4a5123a34d18,Sat Nov 28 14:59:27 CST 2020,Wed Dec 02 14:57:30 CST 2020,Second Class,FUR-FU-5600-114,Furniture,Furnishings,Oscil Wall Clock,5,273.62,19.37,11.81,1375.66,82.5396,DistributionCenter_70,75226,75226,Approved,Dallas,East,TX,USA,Corporate,Critical,NO,NO,,,,415-30-9564,415-30-9564
433-07-5366,Laurine,Jones,xxxx-xxxx-xxxx-2466,cda97221-8f5c-4b40-9f39-9a2a1c6e3674,Sat Nov 28 15:01:40 CST 2020,Mon Nov 30 14:53:04 CST 2020,First Class,GRO-BE-4215-411,Grocery,Beans,Mexicana Black Beans,2,5.84,2.5,1.45,12.73,2.0368,DistributionCenter_6,60629,60629,Declined,Chicago,North,IL,USA,Consumer,medium,NO,NO,No,2,rcda97221-8f5c-4b40-9f39-9a2a1c6e3674,796-04-9260; 058-85-6332; 082-54-8194,796-04-9260; 058-85-6332
527-32-3913,Ray,Hane,xxxx-xxxx-xxxx-2048,b783a081-4b20-4ebe-97c2-affeba50fb49,Sat Nov 28 14:55:46 CST 2020,Sun Nov 29 14:49:08 CST 2020,Same Day,GRO-PA-2260-436,Grocery,Pasta,Thin Spaghetti Multigrain Pasta,5,5.7,2.95,2.81,28.64,5.4416,DistributionCenter_78,75224,75224,Approved,Dallas,West,TX,USA,Home Office,medium,NO,NO,No,1,rb783a081-4b20-4ebe-97c2-affeba50fb49,525-61-8735,525-61-8735
708-07-3304,Brooks,Tremblay,xxxx-xxxx-xxxx-9731,c6410360-57b1-46a3-aac5-1c9151bf1464,Sat Nov 28 15:01:50 CST 2020,Tue Dec 01 14:52:47 CST 2020,Standard Class,CLO-TS-7981-862,Clothing,TShirt,LP Men's Formal TShirt,2,15.23,4.52,3.17,31.81,2.2267,DistributionCenter_32,2202,2202,Approved,Boston,West,MA,USA,Consumer,High,NO,NO,,,,668-98-2052,668-98-2052
808-37-4756,Tamara,Feest,xxxx-xxxx-xxxx-8227,ee57c39f-a3c3-4bf4-9499-d05fbca91552,Sat Nov 28 14:55:37 CST 2020,Mon Nov 30 14:47:06 CST 2020,First Class,ELE-PH-6306-603,Electronics,Phones,Motorola Smart Phone,3,556.52,7.71,12.2,1665.07,216.4591,DistributionCenter_87,37218,37218,Approved,Nashville,East,TN,USA,Corporate,low,NO,NO,Yes,3,ree57c39f-a3c3-4bf4-9499-d05fbca91552,587-63-1043; 294-12-0265; 233-54-7349; 186-05-3663; 638-64-2764,587-63-1043; 294-12-0265; 233-54-7349; 186-05-3663; 638-64-2764
221-14-3761,Prudence,Romaguera,xxxx-xxxx-xxxx-2165,f4917d7f-9fec-403c-b1dc-9699339777d4,Sat Nov 28 15:02:00 CST 2020,Mon Nov 30 14:57:26 CST 2020,First Class,FUR-FU-5790-498,Furniture,Furnishings,Study Table Accessories - Dusk,4,255.43,18.01,10.39,1029.34,41.1736,DistributionCenter_55,33122,33122,Approved,Miami,East,FL,USA,Corporate,High,NO,NO,,,,771-60-2178,771-60-2178
030-28-5658,Jaquan,Blick,xxxx-xxxx-xxxx-0745,b96c4056-980a-44c4-87db-8a4b71a02ef8,Sat Nov 28 14:47:17 CST 2020,Tue Dec 01 14:50:08 CST 2020,Standard Class,GRO-PA-1413-752,Grocery,Pasta,Ranch Style Multigrain Pasta,4,5.8,2.43,2.36,23.27,0.9308,DistributionCenter_65,75234,75234,Approved,Dallas,South,TX,USA,Corporate,High,NO,NO,Yes,3,rb96c4056-980a-44c4-87db-8a4b71a02ef8,355-67-9564,355-67-9564
194-77-5602,Candido,Bergstrom,xxxx-xxxx-xxxx-9031,83e4eda3-63d4-40cc-a0b1-6085f724a73d,Sat Nov 28 14:54:24 CST 2020,Sun Nov 29 14:51:09 CST 2020,Same Day,GRO-BE-1168-684,Grocery,Beans,Brown Pinto Beans,3,4.41,2.87,1.51,14.59,2.3344,DistributionCenter_95,30357,30357,Approved,Atlanta,North,GA,USA,Corporate,Critical,NO,NO,No,2,r83e4eda3-63d4-40cc-a0b1-6085f724a73d,826-47-3764; 068-01-6494; 309-09-0628; 299-18-4658; 881-54-6156,826-47-3764; 068-01-6494; 309-09-0628
421-71-8561,Liliana,Murray,xxxx-xxxx-xxxx-7222,f494ae10-ac14-41be-8305-e0a005c481a5,Sat Nov 28 14:58:21 CST 2020,Sun Nov 29 14:50:01 CST 2020,Same Day,ELE-PH-2556-451,Electronics,Phones,Motorola Smart Phone,3,701.08,5.44,15.11,2093.57,125.6142,DistributionCenter_32,2106,2106,Approved,Boston,East,MA,USA,Consumer,low,YES,NO,,,,851-44-0490; 478-25-2961,851-44-0490; 478-25-2961
662-48-9156,Daisha,Kiehn,xxxx-xxxx-xxxx-2343,0ef7b232-6a99-49fa-9907-1e38ac546cbb,Sat Nov 28 14:58:48 CST 2020,Wed Dec 02 15:00:28 CST 2020,Second Class,FUR-FU-5134-550,Furniture,Furnishings,Desk Accessories - Ebony,1,228.15,17.34,11.53,233.96,7.0188,DistributionCenter_19,10022,10022,Approved,New York,South,NY,USA,Corporate,medium,NO,NO,,,,040-93-5643; 796-04-9260; 536-32-4392,040-93-5643; 796-04-9260
289-73-0611,Berniece,Lindgren,xxxx-xxxx-xxxx-9627,d788ee0d-12bb-4020-b8f7-f119bfe00b79,Sat Nov 28 14:50:32 CST 2020,Sun Nov 29 14:54:32 CST 2020,Same Day,CLO-TS-9972-000,Clothing,TShirt,Levis Denim T-Shirt,4,18.86,4.99,3.22,77.21,1.5442,DistributionCenter_7,60621,60621,Approved,Chicago,West,IL,USA,Home Office,High,NO,NO,,,,553-32-7337; 067-91-7496,553-32-7337; 067-91-7496
101-42-5414,Kailyn,Tromp,xxxx-xxxx-xxxx-1917,dc21a171-ed68-423f-b036-9dd28f844fb1,Sat Nov 28 14:51:30 CST 2020,Sun Nov 29 14:59:24 CST 2020,Same Day,OFF-AR-8415-313,Office Supplies,Art,Keon Office Whiteboard,2,6.29,1.8,1.97,12.41,2.3579,DistributionCenter_92,30377,30377,Approved,Atlanta,North,GA,USA,Corporate,Critical,NO,NO,Yes,3,rdc21a171-ed68-423f-b036-9dd28f844fb1,369-03-4305; 796-04-9260; 895-40-5616; 433-07-5366,369-03-4305; 796-04-9260; 895-40-5616
021-65-2417,Kari,Hermann,xxxx-xxxx-xxxx-6800,cafd9af9-f697-4ab9-81d4-7d2fdb616fc5,Sat Nov 28 14:50:03 CST 2020,Sun Nov 29 15:00:03 CST 2020,Same Day,FUR-FU-6586-635,Furniture,Furnishings,Oscil Wall Clock,3,217.85,16.17,10.32,659.4,59.346,DistributionCenter_97,30371,30371,Approved,Atlanta,East,GA,USA,Home Office,low,NO,NO,,,,276-14-5556; 563-49-8790,276-14-5556; 563-49-8790
055-26-0989,Xzavier,Bogan,xxxx-xxxx-xxxx-9783,bfd90615-2ffc-4de6-9d0e-f6f472a94dc2,Sat Nov 28 14:52:55 CST 2020,Tue Dec 01 14:55:31 CST 2020,Standard Class,OFF-BI-0887-331,Office Supplies,Binders,Medium Duty Binders,4,10.42,2.92,1.1,43.5,7.83,DistributionCenter_91,31126,31126,Approved,Atlanta,West,GA,USA,Home Office,low,NO,NO,,,,440-44-5101; 192-32-5220,440-44-5101; 192-32-5220
891-63-4083,Maegan,Stoltenberg,xxxx-xxxx-xxxx-9989,6a770b81-5e00-4b0f-9131-a464f481bb50,Sat Nov 28 14:51:18 CST 2020,Wed Dec 02 14:52:26 CST 2020,Second Class,ELE-PH-5555-423,Electronics,Phones,Redmi 4 Smart Phone,2,678.24,11.39,12.06,1355.81,94.9067,DistributionCenter_74,75350,75350,Approved,Dallas,East,TX,USA,Consumer,Critical,NO,NO,Yes,3,r6a770b81-5e00-4b0f-9131-a464f481bb50,572-44-8856; 490-60-9853; 530-68-9562,572-44-8856
289-73-0611,Berniece,Lindgren,xxxx-xxxx-xxxx-9627,829c4483-8f40-4a60-95dd-7ba3a57772a4,Sat Nov 28 15:00:17 CST 2020,Sun Nov 29 14:49:28 CST 2020,Same Day,FUR-FU-2876-143,Furniture,Furnishings,PVC Carpeting,3,232.11,19.93,11.63,704.63,21.1389,DistributionCenter_47,33148,33148,Approved,Miami,South,FL,USA,Consumer,low,NO,NO,,,,553-44-5864; 082-54-8194; 786-63-9213; 449-55-7381,553-44-5864; 082-54-8194; 786-63-9213; 449-55-7381
549-51-7227,Mertie,Wuckert,xxxx-xxxx-xxxx-4064,331ef9a0-44c3-496f-9748-5a936dc7c1dc,Sat Nov 28 15:01:07 CST 2020,Tue Dec 01 14:51:59 CST 2020,Standard Class,GRO-BE-8450-785,Grocery,Beans,Red Label Pinto Beans,1,4.77,2.82,1.63,5.96,0.4172,DistributionCenter_21,10009,10009,Approved,New York,North,NY,USA,Consumer,low,NO,NO,,,,592-08-6323; 777-51-4048; 701-94-1399,592-08-6323; 777-51-4048; 701-94-1399
780-07-4237,Oren,Goldner,xxxx-xxxx-xxxx-9430,a74872ba-10c8-450b-a033-1bd64363577f,Sat Nov 28 14:56:46 CST 2020,Sun Nov 29 14:53:45 CST 2020,Same Day,FUR-FU-8395-724,Furniture,Furnishings,DuraMat Pile Carpeting,5,204.27,17.97,10.48,1028.84,133.7492,DistributionCenter_13,10149,10149,Approved,New York,East,NY,USA,Corporate,low,NO,NO,No,2,ra74872ba-10c8-450b-a033-1bd64363577f,070-05-7862,070-05-7862
413-18-4389,Luisa,McLaughlin,xxxx-xxxx-xxxx-5639,37f74155-c696-4b84-9813-092aea449e11,Sat Nov 28 14:56:13 CST 2020,Mon Nov 30 15:01:54 CST 2020,First Class,ELE-PH-0089-300,Electronics,Phones,LG Wireless Phone,2,669.27,6.98,16.97,1328.55,159.426,DistributionCenter_32,2199,2199,Approved,Boston,East,MA,USA,Consumer,medium,NO,NO,,,,737-82-2596; 333-78-4744; 740-47-7782; 126-81-8912,737-82-2596; 333-78-4744; 740-47-7782
