CustomerID,FirstName,LastName,CreditCardNumber,OrderID,Customer_Occupation,Credit_Card_Number,Order_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Product_ID,Product_Name,Category,Manufacturer,Review_Rating,Delivery_Tracking_ID,Delivery_Type,Delivery_Zip_Code,Transaction_Status,Order_Returned,Order_Delivered_on_Time
103-65-2527,Katelin,Hudson,xxxx-xxxx-xxxx-0431,1495cc1d-b3a6-420c-bf94-b39f983ef746,Banker,12345789023,6599,9/7/2019,9/11/2019,9/15/2019,Redmi,Redmi,phone,Redmi,4,6599,Pickup,10048,Disputed,1,1
745-59-8085,Chesley,Batz,xxxx-xxxx-xxxx-3352,24ba6b07-1891-4dc2-b8a3-67a24a56f7a9,Banker,12345789023,6920,2/3/2019,2/7/2019,2/11/2019,Redmi,Redmi,phone,Redmi,4,6920,Pickup,10048,Disputed,1,1
346-12-7799,Amelie,Stiedemann,xxxx-xxxx-xxxx-0312,c4edf405-938c-4a64-8aca-d7555c017441,Driver,12345789025,6972,7/1/2019,7/5/2019,7/9/2019,s10,Samsung s10,phone,Samsung s10,2,6972,Delivery,10048,Disputed,1,1
579-75-1126,Geraldine,Dicki,xxxx-xxxx-xxxx-6308,27f80bd4-a6bf-49b3-84f3-6d97e612c498,Banker,12345789023,7122,7/25/2019,7/29/2019,8/2/2019,Redmi,Redmi,phone,Redmi,4,7122,Pickup,10048,Disputed,1,1
471-57-6708,Kenyon,Hirthe,xxxx-xxxx-xxxx-4609,f5f5c93e-a7a9-4444-ba98-7e50ab072c0a,Banker,12345789023,7914,6/28/2018,7/2/2018,7/6/2018,Redmi,Redmi,phone,Redmi,4,7914,Pickup,10048,Disputed,1,1
366-42-7104,Jedediah,Prohaska,xxxx-xxxx-xxxx-5908,0251feff-cc2e-4eaa-a29c-e825a0e03332,Driver,12345789025,7984,10/16/2018,10/20/2018,10/24/2018,s10,Samsung s10,phone,Samsung s10,2,7984,Delivery,10048,Disputed,1,1
764-44-6294,Alda,Greenfelder,xxxx-xxxx-xxxx-3748,8b0254e9-be88-4bb2-a3a5-7a6c80c9a246,Banker,12345789023,8049,10/5/2018,10/9/2018,10/13/2018,Redmi,Redmi,phone,Redmi,4,8049,Pickup,10048,Disputed,1,1
140-03-6758,Sonya,Rippin,xxxx-xxxx-xxxx-0588,93fc956f-181f-415d-928c-36ae6bd1b6fd,Banker,12345789023,8133,11/10/2018,11/14/2018,11/18/2018,Redmi,Redmi,phone,Redmi,4,8133,Pickup,10048,Disputed,1,1
234-62-1733,Jaydon,Watsica,xxxx-xxxx-xxxx-7937,82ee6666-1794-42d5-aede-fee671129088,Banker,12345789023,8186,1/23/2020,1/27/2020,1/31/2020,Redmi,Redmi,phone,Redmi,4,8186,Pickup,10048,Disputed,1,1
848-09-1487,Jimmie,Hegmann,xxxx-xxxx-xxxx-6102,d557196f-1aa1-4586-b85d-e88cd4a38069,Driver,12345789025,8441,10/4/2020,10/8/2020,10/12/2020,s10,Samsung s10,phone,Samsung s10,2,8441,Delivery,10048,Disputed,1,1
764-44-6294,Alda,Greenfelder,xxxx-xxxx-xxxx-3748,c6bc488d-e8f8-40f4-9be8-3567477f6cf3,Driver,12345789025,8617,2/12/2020,2/16/2020,2/20/2020,s10,Samsung s10,phone,Samsung s10,2,8617,Delivery,10048,Disputed,1,1
186-01-5765,Hershel,Borer,xxxx-xxxx-xxxx-5916,bbcd7352-32c0-47e4-a24d-01729076b433,Banker,12345789023,8932,7/17/2020,7/21/2020,7/25/2020,Redmi,Redmi,phone,Redmi,4,8932,Pickup,10048,Disputed,1,1
762-70-4838,Jaiden,Christiansen,xxxx-xxxx-xxxx-4084,6addb45c-0446-4f88-ba07-2affa596bd25,Driver,12345789025,9390,11/16/2019,11/20/2019,11/24/2019,s10,Samsung s10,phone,Samsung s10,2,9390,Delivery,10048,Disputed,1,1
605-32-0992,Rick,Rice,xxxx-xxxx-xxxx-1789,5f569823-3fce-4938-b007-9abf10e0e88a,Driver,12345789025,9423,12/19/2019,12/23/2019,12/27/2019,s10,Samsung s10,phone,Samsung s10,2,9423,Delivery,10048,Disputed,1,1
118-97-1034,Elta,Herzog,xxxx-xxxx-xxxx-0201,41790900-7dc4-4a38-bef1-925dc86b0dd9,Driver,12345789025,9626,2/1/2019,2/5/2019,2/9/2019,s10,Samsung s10,phone,Samsung s10,2,9626,Delivery,10048,Disputed,1,1
885-97-4130,Esperanza,McKenzie,xxxx-xxxx-xxxx-1677,36f72aaf-72a2-4e7a-9744-6fb08f3ebc8e,Banker,12345789023,10770,10/5/2018,10/9/2018,10/13/2018,Redmi,Redmi,phone,Redmi,4,10770,Pickup,10048,Disputed,1,1
526-66-5713,Oran,Beer,xxxx-xxxx-xxxx-9735,10cdeb13-cd4e-4103-99b8-4a89ca448055,Driver,12345789025,10920,2/5/2020,2/9/2020,2/13/2020,s10,Samsung s10,phone,Samsung s10,2,10920,Delivery,10048,Disputed,1,1
722-54-2574,Bernie,Franecki,xxxx-xxxx-xxxx-6298,265d3202-6a0e-48bd-9edd-335534869c2a,Banker,12345789023,10973,3/29/2020,4/2/2020,4/6/2020,Redmi,Redmi,phone,Redmi,4,10973,Pickup,10048,Disputed,1,1
894-97-3580,Tavares,Borer,xxxx-xxxx-xxxx-7790,8ae032be-0082-40d5-94e9-7a4fad15cd9b,Driver,12345789025,11030,5/25/2020,5/29/2020,6/2/2020,s10,Samsung s10,phone,Samsung s10,2,11030,Delivery,10048,Disputed,1,1
855-28-5767,Dallas,Harris,xxxx-xxxx-xxxx-2609,c0f98de7-b43a-4b3d-a784-390236d2dfdc,Banker,12345789023,11138,9/10/2020,9/14/2020,9/18/2020,Redmi,Redmi,phone,Redmi,4,11138,Pickup,10048,Disputed,1,1
843-27-3593,Ben,Funk,xxxx-xxxx-xxxx-4557,f296c918-3f66-4284-aa54-fc0ceda7e2e5,Banker,12345789023,11171,10/13/2020,10/17/2020,10/21/2020,Redmi,Redmi,phone,Redmi,4,11171,Pickup,10048,Disputed,1,1
894-97-3580,Tavares,Borer,xxxx-xxxx-xxxx-7790,1f278e6f-dc7f-4edd-a7fa-8910f5b1e77e,Banker,12345789023,11358,1/1/2020,1/5/2020,1/9/2020,Redmi,Redmi,phone,Redmi,4,11358,Pickup,10048,Disputed,1,1
807-44-0802,Ofelia,Huel,xxxx-xxxx-xxxx-4771,3287756f-c787-448d-b04d-07ee410c4dc7,Banker,12345789023,11568,6/8/2020,6/12/2020,6/16/2020,Redmi,Redmi,phone,Redmi,4,11568,Pickup,10048,Disputed,1,1
576-08-0975,Gerald,Heller,xxxx-xxxx-xxxx-7461,73410977-6e71-43f8-a4ff-3f48450f5e43,Driver,12345789025,11942,5/31/2019,6/4/2019,6/8/2019,s10,Samsung s10,phone,Samsung s10,2,11942,Delivery,10048,Disputed,1,1
234-62-1733,Jaydon,Watsica,xxxx-xxxx-xxxx-7937,d16b19da-264e-4725-a303-c6fbb145e921,Banker,12345789023,11991,7/19/2019,7/23/2019,7/27/2019,Redmi,Redmi,phone,Redmi,4,11991,Pickup,10048,Disputed,1,1
585-15-1698,Erick,Fahey,xxxx-xxxx-xxxx-8364,b4ef9dca-4d89-47da-bda9-89c939909183,Driver,12345789025,12026,8/23/2019,8/27/2019,8/31/2019,s10,Samsung s10,phone,Samsung s10,2,12026,Delivery,10048,Disputed,1,1
259-11-7653,Daphney,Hilll,xxxx-xxxx-xxxx-0684,bf38c172-87e2-4bc3-a145-504020bd4ab0,Banker,12345789023,12176,1/2/2019,1/6/2019,1/10/2019,Redmi,Redmi,phone,Redmi,4,12176,Pickup,10048,Disputed,1,1
521-76-2086,Christiana,Reichert,xxxx-xxxx-xxxx-1968,1fe61acc-0d83-4df0-afb2-e2768dae3d6c,Driver,12345789025,12229,2/14/2019,2/18/2019,2/22/2019,s10,Samsung s10,phone,Samsung s10,2,12229,Delivery,10048,Disputed,1,1
355-12-4202,Jackie,Carter,xxxx-xxxx-xxxx-3017,0c093ac6-121a-4b33-8fa6-a291b4c50d22,Banker,12345789023,12968,9/27/2018,10/1/2018,10/5/2018,Redmi,Redmi,phone,Redmi,4,12968,Pickup,10048,Disputed,1,1
472-28-7031,Paul,Bayer,xxxx-xxxx-xxxx-7800,bc5bc43a-b28b-4f0a-836e-7a9c31003e20,Banker,12345789023,13002,10/31/2018,11/4/2018,11/8/2018,Redmi,Redmi,phone,Redmi,4,13002,Pickup,10048,Disputed,1,1
219-65-7672,Gonzalo,Weimann,xxxx-xxxx-xxxx-7213,69c6c8cf-55d5-4900-8399-5839b372c851,Driver,12345789025,13122,2/16/2018,2/20/2018,2/24/2018,s10,Samsung s10,phone,Samsung s10,2,13122,Delivery,10048,Disputed,1,1
762-70-4838,Jaiden,Christiansen,xxxx-xxxx-xxxx-4084,a9aaa3bc-2c0d-4beb-8e0b-4b2004c0a716,Banker,12345789023,13424,10/13/2018,10/17/2018,10/21/2018,Redmi,Redmi,phone,Redmi,4,13424,Pickup,10048,Disputed,1,1
078-06-1635,Rubie,Beahan,xxxx-xxxx-xxxx-5106,83bfd966-b6f9-485b-bed8-d6ea4a9c6b1a,Driver,12345789025,13493,10/9/2018,10/13/2018,10/17/2018,s10,Samsung s10,phone,Samsung s10,2,13493,Delivery,10048,Disputed,1,1
472-86-9802,Mason,Baumbach,xxxx-xxxx-xxxx-6287,d0a97306-cb24-4fa1-8c38-4f1fcc2d64c5,Student,12345789026,70,3/10/2020,3/14/2020,3/18/2020,s2,Bose,speaker,Bose,2,70,Pickup,10048,Disputed,0,1
346-12-7799,Amelie,Stiedemann,xxxx-xxxx-xxxx-0312,2d4a42d2-6df8-4a34-9f39-6ea1f3b8078a,Banker,12345789027,159,6/7/2020,6/11/2020,6/15/2020,s3,JBL,speaker,JBL,1,159,Delivery,10048,Disputed,1,1
471-57-6708,Kenyon,Hirthe,xxxx-xxxx-xxxx-4609,e656d43c-e1ed-47bc-9b83-5f4066005b1c,Banker,12345789027,269,9/25/2020,9/29/2020,10/3/2020,s3,JBL,speaker,JBL,1,269,Delivery,10048,Disputed,1,1
521-76-2086,Christiana,Reichert,xxxx-xxxx-xxxx-1968,16227403-ee88-4299-a52b-62f6ed74f206,Student,12345789028,336,12/1/2020,12/5/2020,12/9/2020,s4,Harman Kardon,speaker,Harman Kardon,4,336,Delivery,10048,Approved,1,0
621-08-3818,Geraldine,Ward,xxxx-xxxx-xxxx-8094,d73890d3-64aa-4f6e-b99f-932cca3d52b4,Ranger,12345789024,453,2/11/2020,2/15/2020,2/19/2020,s1,Sony,speaker,Sony,4,453,Delivery,10048,Disputed,0,1
058-19-5242,Rick,Ledner,xxxx-xxxx-xxxx-1376,098055b2-d39e-4c78-9c7c-4edb46676733,Student,12345789028,512,1/10/2020,1/14/2020,1/18/2020,s4,Harman Kardon,speaker,Harman Kardon,4,512,Delivery,10048,Approved,1,0
170-09-1901,Jeffery,Schuster,xxxx-xxxx-xxxx-4497,87c06139-f0cf-48d0-b643-039a4974b654,Actor,12345789029,590,3/25/2020,3/29/2020,4/2/2020,s5,Logitech,speaker,Logitech,5,590,Delivery,10048,Approved,0,0
861-48-5662,Harley,Langosh,xxxx-xxxx-xxxx-4622,e6a72c03-4845-4ebd-b6ba-a45f938710e8,Student,12345789026,642,8/2/2020,8/6/2020,8/10/2020,s2,Bose,speaker,Bose,2,642,Pickup,10048,Disputed,0,1
078-06-1635,Rubie,Beahan,xxxx-xxxx-xxxx-5106,05bcbe6f-5147-4733-a71b-f6c72cde9fcf,Actor,12345789029,764,7/5/2020,7/9/2020,7/13/2020,s5,Logitech,speaker,Logitech,5,764,Delivery,10048,Approved,0,0
521-76-2086,Christiana,Reichert,xxxx-xxxx-xxxx-1968,95b673ea-ae02-400e-979a-cc23d3b62e60,Actor,12345789029,792,10/3/2020,10/7/2020,10/11/2020,s5,Logitech,speaker,Logitech,5,792,Delivery,10048,Approved,0,0
101-58-3095,Golden,Cassin,xxxx-xxxx-xxxx-2492,50311356-7da3-4aff-8c2f-7f6721c382e3,Student,12345789028,1145,8/26/2019,8/30/2019,9/3/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1145,Delivery,10048,Approved,1,0
318-05-4728,Eugene,Hyatt,xxxx-xxxx-xxxx-3236,e7f1e643-5d1e-4ab3-a41b-3c595598ea0b,Banker,12345789027,1161,9/11/2019,9/15/2019,9/19/2019,s3,JBL,speaker,JBL,1,1161,Delivery,10048,Disputed,1,1
683-81-0851,Hermann,Gaylord,xxxx-xxxx-xxxx-4315,fbca287e-cbab-4237-a649-57c20de947bd,Student,12345789026,1194,10/14/2019,10/18/2019,10/22/2019,s2,Bose,speaker,Bose,2,1194,Pickup,10048,Disputed,0,1
355-95-0578,Hildegard,Hirthe,xxxx-xxxx-xxxx-8262,b1643163-1217-4efa-b819-3949c19a63eb,Banker,12345789027,1364,2/22/2019,2/26/2019,3/2/2019,s3,JBL,speaker,JBL,1,1364,Delivery,10048,Disputed,1,1
553-26-0738,Malvina,Ullrich,xxxx-xxxx-xxxx-4374,b07f3556-43cf-422c-9096-ff18fa5fabd9,Banker,12345789027,1397,1/28/2019,2/1/2019,2/5/2019,s3,JBL,speaker,JBL,1,1397,Delivery,10048,Disputed,1,1
853-22-0939,Frederick,Volkman,xxxx-xxxx-xxxx-6265,62314689-7941-4695-99a4-75dddb157caa,Student,12345789028,1584,8/1/2019,8/5/2019,8/9/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1584,Delivery,10048,Approved,1,0
804-97-8133,Sierra,Gorczany,xxxx-xxxx-xxxx-4202,839c3881-5109-45f3-a1f1-5ae60fda058a,Actor,12345789029,1602,7/1/2019,7/5/2019,7/9/2019,s5,Logitech,speaker,Logitech,5,1602,Delivery,10048,Approved,0,0
796-10-1620,Hazel,Stark,xxxx-xxxx-xxxx-7233,da33325d-cae5-44fd-ac1a-2af94cd6c6fa,Student,12345789028,1719,11/14/2019,11/18/2019,11/22/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1719,Delivery,10048,Approved,1,0
664-35-7887,Minnie,Gusikowski,xxxx-xxxx-xxxx-8424,1d38bb1e-80c6-4627-bda6-50141b4d324b,Student,12345789028,1803,12/16/2019,12/20/2019,12/24/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1803,Delivery,10048,Approved,1,0
804-97-8133,Sierra,Gorczany,xxxx-xxxx-xxxx-4202,07b7924d-530b-4527-a11d-28c109ea025e,Actor,12345789029,1827,1/13/2018,1/17/2018,1/21/2018,s5,Logitech,speaker,Logitech,5,1827,Delivery,10048,Approved,0,0
762-07-8411,Zack,Wisoky,xxxx-xxxx-xxxx-6445,13bc415b-8045-4ef9-aa82-33d804dfbcaf,Student,12345789026,1969,6/4/2018,6/8/2018,6/12/2018,s2,Bose,speaker,Bose,2,1969,Pickup,10048,Disputed,0,1
333-26-0656,Charlene,Miller,xxxx-xxxx-xxxx-6547,399ecb42-6faf-4fc0-9f9a-3f13ded624f4,Actor,12345789029,3377,6/24/2020,6/28/2020,7/2/2020,s5,Logitech,speaker,Logitech,5,3377,Delivery,10048,Approved,0,0
748-62-5763,Judd,Dooley,xxxx-xxxx-xxxx-7175,3a2f725d-2691-4e72-aa3d-f0a99124a71e,Actor,12345789029,3434,7/31/2020,8/4/2020,8/8/2020,s5,Logitech,speaker,Logitech,5,3434,Delivery,10048,Approved,0,0
366-42-7104,Jedediah,Prohaska,xxxx-xxxx-xxxx-5908,5ed1e8e8-19c1-43c4-891f-16a6824c8c57,Student,12345789028,3501,8/7/2020,8/11/2020,8/15/2020,s4,Harman Kardon,speaker,Harman Kardon,4,3501,Delivery,10048,Approved,1,0
785-19-1350,Keven,Kertzmann,xxxx-xxxx-xxxx-1108,a77146a9-89ec-4519-a57a-7a2a0e84415e,Actor,12345789029,3553,12/19/2020,12/23/2020,12/27/2020,s5,Logitech,speaker,Logitech,5,3553,Delivery,10048,Approved,0,0
228-07-9378,Christelle,Hilpert,xxxx-xxxx-xxxx-3194,3c013613-31d0-4f81-8b28-35015f0eac80,Ranger,12345789024,3677,2/18/2019,2/22/2019,2/26/2019,s1,Sony,speaker,Sony,4,3677,Delivery,10048,Disputed,0,1
438-90-1147,Belle,Boehm,xxxx-xxxx-xxxx-7886,88b32d00-7c33-4ba8-987d-fb85ee0dcef4,Actor,12345789029,3755,5/7/2019,5/11/2019,5/15/2019,s5,Logitech,speaker,Logitech,5,3755,Delivery,10048,Approved,0,0
186-01-5765,Hershel,Borer,xxxx-xxxx-xxxx-5916,889ef11e-7606-40f5-95fd-02d4e3489e78,Actor,12345789029,3789,6/10/2019,6/14/2019,6/18/2019,s5,Logitech,speaker,Logitech,5,3789,Delivery,10048,Approved,0,0
521-76-2086,Christiana,Reichert,xxxx-xxxx-xxxx-1968,69211c5f-7368-48d7-9036-4fbc0e2e0376,Ranger,12345789024,3896,9/25/2019,9/29/2019,10/3/2019,s1,Sony,speaker,Sony,4,3896,Delivery,10048,Disputed,0,1
591-85-2738,Katlynn,Rowe,xxxx-xxxx-xxxx-3989,7727f358-d854-4f12-b202-aab75b49cb6c,Student,12345789028,3957,11/25/2019,11/29/2019,12/3/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3957,Delivery,10048,Approved,1,0
605-32-0992,Rick,Rice,xxxx-xxxx-xxxx-1789,3499b1e5-63f6-438e-8ad2-387e7ddd8244,Student,12345789026,4067,2/15/2019,2/19/2019,2/23/2019,s2,Bose,speaker,Bose,2,4067,Pickup,10048,Disputed,0,1
404-57-1414,Luis,Frami,xxxx-xxxx-xxxx-8494,d9fc5b30-ede9-440d-b9ca-e642f56eaecc,Student,12345789026,4134,1/28/2019,2/1/2019,2/5/2019,s2,Bose,speaker,Bose,2,4134,Pickup,10048,Disputed,0,1
632-77-5514,Terrill,Schamberger,xxxx-xxxx-xxxx-2615,2a56e7a1-6ed4-4804-bef6-70841af235e9,Banker,12345789027,4186,2/5/2019,2/9/2019,2/13/2019,s3,JBL,speaker,JBL,1,4186,Delivery,10048,Disputed,1,1
266-01-2121,Carter,Beier,xxxx-xxxx-xxxx-1342,5c062c29-d708-45b1-8cba-6468f1f0abe7,Banker,12345789027,4388,7/1/2019,7/5/2019,7/9/2019,s3,JBL,speaker,JBL,1,4388,Delivery,10048,Disputed,1,1
785-19-1350,Keven,Kertzmann,xxxx-xxxx-xxxx-1108,77034cff-127f-4efd-9902-40d84ed6735c,Banker,12345789027,4422,10/8/2019,10/12/2019,10/16/2019,s3,JBL,speaker,JBL,1,4422,Delivery,10048,Disputed,1,1
253-70-4308,Beau,Krajcik,xxxx-xxxx-xxxx-0336,29121519-f9ca-4f18-9c7a-e4818ded08cb,Student,12345789028,4440,11/14/2019,11/18/2019,11/22/2019,s4,Harman Kardon,speaker,Harman Kardon,4,4440,Delivery,10048,Approved,1,0
472-28-7031,Paul,Bayer,xxxx-xxxx-xxxx-7800,c96c22ef-fbad-4a48-99cc-13d95e66fed4,Banker,12345789027,4590,2/24/2018,2/28/2018,3/4/2018,s3,JBL,speaker,JBL,1,4590,Delivery,10048,Disputed,1,1
391-95-7597,Belle,Reynolds,xxxx-xxxx-xxxx-0252,1d68f31f-5eb3-4150-992d-b519a2818b9b,Actor,12345789029,4643,4/18/2018,4/22/2018,4/26/2018,s5,Logitech,speaker,Logitech,5,4643,Delivery,10048,Approved,0,0
810-27-9781,Kiley,Green,xxxx-xxxx-xxxx-3582,fdfd8503-2b91-48dc-a62f-1247ec97f216,Student,12345789028,4749,8/2/2018,8/6/2018,8/10/2018,s4,Harman Kardon,speaker,Harman Kardon,4,4749,Delivery,10048,Approved,1,0
807-44-0802,Ofelia,Huel,xxxx-xxxx-xxxx-4771,9a9d45e8-d32d-4fbf-9c60-7125f561bc32,Actor,12345789029,4767,8/20/2018,8/24/2018,8/28/2018,s5,Logitech,speaker,Logitech,5,4767,Delivery,10048,Approved,0,0
762-07-8411,Zack,Wisoky,xxxx-xxxx-xxxx-6445,8dfad5f8-460e-4a57-bd5b-987d301ae44e,Student,12345789028,4884,12/15/2018,12/19/2018,12/23/2018,s4,Harman Kardon,speaker,Harman Kardon,4,4884,Delivery,10048,Approved,1,0
058-19-5242,Rick,Ledner,xxxx-xxxx-xxxx-1376,c6955e43-4b98-4efc-ba8b-08f4bdbc2c0a,Student,12345789026,4943,1/15/2018,1/19/2018,1/23/2018,s2,Bose,speaker,Bose,2,4943,Pickup,10048,Disputed,0,1
762-07-8411,Zack,Wisoky,xxxx-xxxx-xxxx-6445,b5e6b3e5-e295-4e9e-878c-fe4f3a84e298,Student,12345789028,4968,2/1/2018,2/5/2018,2/9/2018,s4,Harman Kardon,speaker,Harman Kardon,4,4968,Delivery,10048,Approved,1,0
848-09-1487,Jimmie,Hegmann,xxxx-xxxx-xxxx-6102,e87bd609-21d1-4c0f-ba9a-7152e7d02b5c,Ranger,12345789024,4992,2/22/2018,2/26/2018,3/2/2018,s1,Sony,speaker,Sony,4,4992,Delivery,10048,Disputed,0,1
333-26-0656,Charlene,Miller,xxxx-xxxx-xxxx-6547,aa2a5e6c-2de2-4b67-afe3-59e8324a296e,Student,12345789026,5162,7/6/2018,7/10/2018,7/14/2018,s2,Bose,speaker,Bose,2,5162,Pickup,10048,Disputed,0,1
346-12-7799,Amelie,Stiedemann,xxxx-xxxx-xxxx-0312,e4b3ee2b-d956-4086-9ba3-bef2af9dc78a,Student,12345789028,5333,10/15/2018,10/19/2018,10/23/2018,s4,Harman Kardon,speaker,Harman Kardon,4,5333,Delivery,10048,Approved,1,0
595-63-3725,Guadalupe,Mitchell,xxxx-xxxx-xxxx-9064,d147ca41-a7d3-4cc7-87ac-e9e031cb403c,Student,12345789026,5382,11/19/2018,11/23/2018,11/27/2018,s2,Bose,speaker,Bose,2,5382,Pickup,10048,Disputed,0,1
199-02-0252,Alexzander,Lang,xxxx-xxxx-xxxx-6543,bcffaebc-7498-47bc-9858-b5958ec8bca1,Student,12345789028,5400,12/20/2018,12/24/2018,12/28/2018,s4,Harman Kardon,speaker,Harman Kardon,4,5400,Delivery,10048,Approved,1,0
325-40-3626,Celestine,Wolff,xxxx-xxxx-xxxx-6642,897f1264-5b1b-40a8-a5ab-a60f751fc62f,Ranger,12345789024,5576,5/13/2020,5/17/2020,5/21/2020,s1,Sony,speaker,Sony,4,5576,Delivery,10048,Disputed,0,1
087-33-7066,Josianne,Veum,xxxx-xxxx-xxxx-8401,edabdfa8-de1a-49cc-a542-6a99211e2dc7,Actor,12345789029,5592,5/29/2020,6/2/2020,6/6/2020,s5,Logitech,speaker,Logitech,5,5592,Delivery,10048,Approved,0,0
569-41-4646,Esteban,Ryan,xxxx-xxxx-xxxx-1369,a40ee587-3f1f-4690-bf09-ea2163429ea7,Banker,12345789027,5601,6/7/2020,6/11/2020,6/15/2020,s3,JBL,speaker,JBL,1,5601,Delivery,10048,Disputed,1,1
325-40-3626,Celestine,Wolff,xxxx-xxxx-xxxx-6642,4380fcb1-b8d1-41ca-850f-fb4d8c1857dc,Actor,12345789029,5625,7/1/2020,7/5/2020,7/9/2020,s5,Logitech,speaker,Logitech,5,5625,Delivery,10048,Approved,0,0
260-22-5376,Elsa,Parisian,xxxx-xxxx-xxxx-1647,aa84aa20-72ef-4ccc-a88f-450c594baac9,Student,12345789026,5688,9/2/2020,9/6/2020,9/10/2020,s2,Bose,speaker,Bose,2,5688,Pickup,10048,Disputed,0,1
576-08-0975,Gerald,Heller,xxxx-xxxx-xxxx-7461,ea5e20f9-722c-4cfe-9127-326c30bab776,Student,12345789028,5767,11/20/2020,11/24/2020,11/28/2020,s4,Harman Kardon,speaker,Harman Kardon,4,5767,Delivery,10048,Approved,1,0
894-97-3580,Tavares,Borer,xxxx-xxxx-xxxx-7790,afa2e01e-e81d-497d-99a5-2a50393ce83d,Actor,12345789029,5856,1/27/2020,1/31/2020,2/4/2020,s5,Logitech,speaker,Logitech,5,5856,Delivery,10048,Approved,0,0
342-23-5274,Althea,Ullrich,xxxx-xxxx-xxxx-0510,45131b24-0844-4c17-8635-bf48e7ad2eee,Banker,12345789027,5909,2/11/2020,2/15/2020,2/19/2020,s3,JBL,speaker,JBL,1,5909,Delivery,10048,Disputed,1,1
219-65-7672,Gonzalo,Weimann,xxxx-xxxx-xxxx-7213,f078b386-4b7a-42ce-b928-ce29b6e011bc,Actor,12345789029,5966,2/1/2020,2/5/2020,2/9/2020,s5,Logitech,speaker,Logitech,5,5966,Delivery,10048,Approved,0,0
796-10-1620,Hazel,Stark,xxxx-xxxx-xxxx-7233,f8484e89-7fd5-4199-884b-1c84fc28f6bd,Banker,12345789027,6085,8/7/2020,8/11/2020,8/15/2020,s3,JBL,speaker,JBL,1,6085,Delivery,10048,Disputed,1,1
472-86-9802,Mason,Baumbach,xxxx-xxxx-xxxx-6287,409c0d35-e279-43e3-baa9-dcb6a42d478e,Actor,12345789029,6234,10/3/2020,10/7/2020,10/11/2020,s5,Logitech,speaker,Logitech,5,6234,Delivery,10048,Approved,0,0
160-16-7307,Christian,Fisher,xxxx-xxxx-xxxx-0698,bc924abc-afcc-48ac-a631-caff45ac7cd8,Student,12345789026,6400,2/20/2019,2/24/2019,2/28/2019,s2,Bose,speaker,Bose,2,6400,Pickup,10048,Disputed,0,1
683-81-0851,Hermann,Gaylord,xxxx-xxxx-xxxx-4315,c65289fe-dd7a-40b2-9c8f-d8eea571957d,Ranger,12345789024,6718,1/5/2019,1/9/2019,1/13/2019,s1,Sony,speaker,Sony,4,6718,Delivery,10048,Disputed,0,1
345-62-8427,Josephine,Kassulke,xxxx-xxxx-xxxx-3401,5cd04b3f-ee2c-45e9-b327-69578088ff5b,Actor,12345789029,6858,1/6/2019,1/10/2019,1/14/2019,s5,Logitech,speaker,Logitech,5,6858,Delivery,10048,Approved,0,0
632-77-5514,Terrill,Schamberger,xxxx-xxxx-xxxx-2615,580c1de8-32f6-436c-9654-f6c2152e6247,Student,12345789028,6891,2/4/2019,2/8/2019,2/12/2019,s4,Harman Kardon,speaker,Harman Kardon,4,6891,Delivery,10048,Approved,1,0
591-85-2738,Katlynn,Rowe,xxxx-xxxx-xxxx-3989,98381910-f3a3-4aaa-b5e4-4cc1dc2a21ba,Ranger,12345789024,6954,5/7/2019,5/11/2019,5/15/2019,s1,Sony,speaker,Sony,4,6954,Delivery,10048,Disputed,0,1
530-73-2284,Jaeden,Friesen,xxxx-xxxx-xxxx-8892,04423a6d-5621-481a-b6da-9aceb865ef33,Actor,12345789029,7033,6/9/2019,6/13/2019,6/17/2019,s5,Logitech,speaker,Logitech,5,7033,Delivery,10048,Approved,0,0
275-59-6424,Javonte,Bogan,xxxx-xxxx-xxxx-8331,cabd3f16-836b-4530-ab7a-0e3d2d56fcfb,Actor,12345789029,7094,6/2/2019,6/6/2019,6/10/2019,s5,Logitech,speaker,Logitech,5,7094,Delivery,10048,Approved,0,0
621-08-3818,Geraldine,Ward,xxxx-xxxx-xxxx-8094,a1f7582a-a6de-4a16-890b-1e2688e7b5f9,Student,12345789026,7175,12/10/2019,12/14/2019,12/18/2019,s2,Bose,speaker,Bose,2,7175,Pickup,10048,Disputed,0,1
042-81-6391,Amara,Emard,xxxx-xxxx-xxxx-5701,e9b71597-a517-4570-bf0b-83759624fdbb,Student,12345789028,7605,12/15/2018,12/19/2018,12/23/2018,s4,Harman Kardon,speaker,Harman Kardon,4,7605,Delivery,10048,Approved,1,0
289-61-6530,Kennedi,Brekke,xxxx-xxxx-xxxx-0534,556a9e27-4662-49f9-bdf5-fb37513b8ee9,Student,12345789028,7666,1/20/2018,1/24/2018,1/28/2018,s4,Harman Kardon,speaker,Harman Kardon,4,7666,Delivery,10048,Approved,1,0
